City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
374,shahreza,32.0339,51.8794,76.42,37,67,1.95,IR,1660163981
375,caracuaro,19.0106,-101.1264,87.01,56,90,3.51,MX,1660163984
376,san angelo,31.4638,-100.437,84.6,73,75,13.8,US,1660163986
377,chapais,49.7834,-74.8492,77.22,39,35,11.14,CA,1660163991
378,hamburg,53.55,10.0,67.86,65,0,5.75,DE,1660163995
379,paamiut,61.994,-49.6678,42.84,96,100,7.16,GL,1660163997
380,ust-nera,64.5667,143.2,63.97,74,100,5.21,RU,1660164000
381,muros,42.7762,-9.0603,69.1,90,44,3.15,ES,1660164002
382,sheltozero,61.3667,35.3667,57.56,74,88,9.33,RU,1660164004
383,mount isa,-20.7333,139.5,46.17,61,0,0.0,AU,1660164007
384,montagnana,45.2287,11.4635,78.75,58,8,3.69,IT,1660164009
385,sitka,57.0531,-135.33,58.89,77,100,0.0,US,1660164012
386,ternate,0.8,127.4,79.86,82,35,2.55,ID,1660164014
387,ridge,40.894,-72.8959,85.98,75,75,9.22,US,1660164016
388,itarema,-2.9248,-39.9167,77.65,78,4,17.0,BR,1660164019
389,mahajanga,-15.7167,46.3167,73.42,53,20,13.8,MG,1660164021
390,mount gambier,-37.8333,140.7667,45.73,93,100,9.82,AU,1660164024
391,tocopilla,-22.092,-70.1979,64.81,66,11,3.78,CL,1660164026
392,grindavik,63.8424,-22.4338,50.47,87,75,11.5,IS,1660164031
393,saint-joseph,-21.3667,55.6167,64.78,75,26,14.92,RE,1660164033
394,caravelas,-17.7125,-39.2481,74.32,74,14,14.76,BR,1660164035
395,vestmannaeyjar,63.4427,-20.2734,51.26,82,99,10.56,IS,1660164038
396,luderitz,-26.6481,15.1594,56.55,70,39,11.18,NA,1660164040
397,jaguaribe,-5.8906,-38.6219,83.23,33,5,6.73,BR,1660164042
398,padang,-0.9492,100.3543,77.27,83,15,2.98,ID,1660164044
399,paka,4.6374,103.4368,78.73,94,98,2.3,MY,1660164047
400,kadnikov,59.5022,40.338,52.11,85,4,4.23,RU,1660164049
401,hearst,49.6835,-83.6665,60.96,72,92,9.31,CA,1660164017
402,maumere,-8.6199,122.2111,79.57,79,84,3.53,ID,1660164053
403,voh,-20.9667,164.7,66.99,57,9,9.64,NC,1660164056
404,sabzevar,36.2126,57.6819,78.08,25,0,18.41,IR,1660164058
405,paredon,16.0333,-93.8667,89.11,59,86,3.31,MX,1660164060
406,hasaki,35.7333,140.8333,79.29,90,100,15.14,JP,1660164063
407,rock sound,24.9,-76.2,82.99,74,0,14.25,BS,1660164065
408,chastyye,57.2888,54.9728,61.32,95,51,5.53,RU,1660164067
409,half moon bay,37.4636,-122.4286,85.87,62,0,13.8,US,1660164070
410,zaoyang,32.1272,112.7542,81.39,65,99,8.63,CN,1660164072
411,kaoma,-14.7833,24.8,58.46,32,0,5.7,ZM,1660164074
412,izhma,65.0083,53.9113,56.62,56,100,3.15,RU,1660164077
413,bousse,12.6606,-1.8922,80.24,72,87,8.75,BF,1660164079
414,vrangel,42.7297,133.0839,70.0,94,90,5.12,RU,1660164081
415,axim,4.8699,-2.2405,74.44,86,62,7.36,GH,1660164084
416,sangar,63.9242,127.4739,56.61,82,0,1.41,RU,1660164086
417,garden city,42.3256,-83.331,86.88,47,20,6.91,US,1660163845
418,tomatlan,19.9333,-105.25,89.74,57,84,7.31,MX,1660164092
419,zambezi,-13.5432,23.1047,62.74,18,0,5.73,ZM,1660164095
420,bosaso,11.2842,49.1816,90.73,43,97,14.41,SO,1660164097
421,lubango,-14.9172,13.4925,61.2,31,0,4.16,AO,1660164099
422,churapcha,62.0025,132.4325,56.41,93,100,4.63,RU,1660164102
423,saint-augustin,51.226,-58.6502,65.8,51,0,11.27,CA,1660164104
424,manggar,-2.8833,108.2667,81.93,81,100,10.78,ID,1660164106
425,ranong,9.9658,98.6348,78.39,88,100,9.17,TH,1660164109
426,candeias,-20.7676,-45.2764,56.98,62,83,11.9,BR,1660164111
427,baijiantan,45.6333,85.1833,77.4,43,22,4.43,CN,1660164113
428,souillac,-20.5167,57.5167,66.58,72,40,14.97,MU,1660164116
429,abnub,27.2696,31.1511,86.22,27,0,10.74,EG,1660164118
430,baykit,61.67,96.37,58.82,92,100,3.71,RU,1660164122
431,husavik,66.0449,-17.3389,44.94,87,95,7.61,IS,1660164125
432,mutoko,-17.397,32.2268,58.41,56,0,6.49,ZW,1660164127
433,maroslele,46.2667,20.35,70.74,40,24,13.96,HU,1660164129
434,meulaboh,4.1363,96.1285,76.19,88,67,3.29,ID,1660164132
435,sorland,67.667,12.6934,53.46,90,100,30.62,NO,1660164134
436,lamu,-2.2717,40.902,73.62,86,99,17.76,KE,1660164138
437,shirvan,39.9509,48.8994,78.04,60,0,4.83,AZ,1660164141
438,henties bay,-22.116,14.2845,54.1,91,0,9.01,NA,1660164143
439,panzhihua,26.5851,101.7128,69.69,88,98,2.15,CN,1660163948
440,camopi,3.1655,-52.3158,80.91,72,97,2.44,GF,1660164148
441,black river,18.0264,-77.8487,86.4,68,43,7.87,JM,1660164150
442,douentza,14.9951,-2.9517,90.01,50,89,9.04,ML,1660164152
443,kaffrine,14.1059,-15.5508,83.59,69,87,13.67,SN,1660164155
444,waidhofen,48.5833,11.3333,67.64,45,20,2.3,DE,1660164157
445,siirt,37.9326,41.9403,77.76,32,0,3.98,TR,1660164159
446,la roche-sur-yon,46.6667,-1.4333,80.31,31,0,6.91,FR,1660164162
447,banposh,22.25,84.8,74.16,95,100,5.91,IN,1660164164
448,ozuluama,21.6667,-97.85,91.15,47,9,16.35,MX,1660164166
449,calvinia,-31.4707,19.776,51.17,59,86,3.58,ZA,1660164168
450,batagay,67.6333,134.6333,60.87,64,4,1.54,RU,1660164171
451,charters towers,-20.1,146.2667,54.5,85,2,7.11,AU,1660164068
452,grand-lahou,5.1367,-5.0242,74.82,87,99,11.03,CI,1660164175
453,boyolangu,-8.1181,111.8935,73.99,95,57,3.09,ID,1660164177
454,barahona,18.2085,-71.1008,91.22,62,40,18.41,DO,1660164180
455,ganzhou,28.8184,115.4327,81.77,65,93,3.67,CN,1660163973
456,dire,12.2833,-10.9667,76.08,93,100,2.15,ML,1660164184
457,lakeside,30.13,-81.7682,96.93,55,75,11.5,US,1660164106
458,karratha,-20.7377,116.8463,60.62,29,0,13.15,AU,1660164189
459,berlevag,70.8578,29.0864,58.8,94,75,8.05,NO,1660164192
460,san rafael,-34.6177,-68.3301,60.3,28,0,11.83,AR,1660163980
461,florence,43.7667,11.25,81.73,57,0,5.75,IT,1660163951
462,mandalgovi,45.7625,106.2708,65.23,66,30,8.25,MN,1660164198
463,batsfjord,70.6345,29.7185,58.78,94,100,13.8,NO,1660164200
464,concepcion del uruguay,-32.4825,-58.2372,57.25,60,66,7.11,AR,1660164203
465,touros,-5.1989,-35.4608,75.81,75,5,11.97,BR,1660164205
466,mehamn,71.0357,27.8492,57.15,82,40,9.22,NO,1660164207
467,dungarpur,23.8333,73.7167,77.49,92,100,3.8,IN,1660164209
468,chippewa falls,44.9369,-91.3929,84.72,57,75,8.05,US,1660164133
469,kasempa,-13.4584,25.8338,61.92,31,0,5.28,ZM,1660164214
470,goure,13.9835,10.2704,90.68,36,99,6.35,NE,1660164216
471,okato,-39.2,173.8833,46.51,74,8,11.34,NZ,1660164221
472,cayenne,4.9333,-52.3333,86.04,20,52,3.44,GF,1660164223
473,prince rupert,54.3161,-130.3201,67.66,66,0,5.66,CA,1660164225
474,valdivia,-39.8142,-73.2459,48.29,84,42,2.68,CL,1660164228
475,victoria,22.2855,114.1577,83.32,86,100,11.01,HK,1660164230
476,hofn,64.2539,-15.2082,54.9,64,6,7.02,IS,1660164232
477,yulara,-25.2406,130.9889,50.81,49,100,1.88,AU,1660164236
478,skegness,53.1436,0.3363,68.05,81,9,9.75,GB,1660164239
479,saint-denis,48.9167,2.3333,83.35,37,0,6.91,FR,1660164241
480,palmer,42.1584,-72.3287,85.06,50,75,12.66,US,1660164243
481,moindou,-21.6924,165.677,67.78,61,2,13.78,NC,1660164246
482,camabatela,-8.1881,15.375,65.26,44,28,5.91,AO,1660164249
483,ruteng,-8.6136,120.4721,61.84,94,96,0.74,ID,1660164253
484,kieta,-6.2167,155.6333,80.37,81,95,3.69,PG,1660164255
485,altay,47.8667,88.1167,64.04,56,80,2.44,CN,1660164258
486,riberalta,-10.9833,-66.1,80.8,44,8,13.8,BO,1660164260
487,bad schwalbach,50.1333,8.0667,75.56,38,4,4.9,DE,1660164262
488,san vicente,-26.6167,-54.1333,50.72,87,81,4.0,AR,1660164264
489,baie-comeau,49.2168,-68.1489,65.71,66,0,7.34,CA,1660164267
490,lerwick,60.1545,-1.1494,57.2,95,100,15.7,GB,1660164269
491,goderich,43.7501,-81.7165,75.9,63,0,5.86,CA,1660164271
492,kulhudhuffushi,6.6221,73.07,81.12,85,10,15.75,MV,1660164274
493,auxerre,47.8,3.5667,68.63,29,69,8.68,FR,1660164278
494,quatre cocos,-20.2078,57.7625,70.09,72,94,19.84,MU,1660164280
495,kamyshevatskaya,46.4132,37.9563,83.12,39,78,15.23,RU,1660164283
496,guozhen,34.3659,107.359,76.75,83,49,2.33,CN,1660164285
497,wiarton,44.7407,-81.1332,80.96,58,0,11.3,CA,1660164287
498,pingliang,35.5392,106.6861,71.35,80,92,3.27,CN,1660164289
499,santa maria,-29.6842,-53.8069,60.1,59,75,2.3,BR,1660164292
500,tucuman,-26.8241,-65.2226,68.0,34,9,5.75,AR,1660164163
501,khonsa,27.0167,95.5667,67.59,98,33,3.67,IN,1660164296
502,buritis,-15.6178,-46.4233,84.52,32,97,2.84,BR,1660164298
503,shaki,41.0833,47.1667,74.98,47,0,6.42,AZ,1660164301
504,ugoofaaru,5.6667,73.0,81.43,82,37,14.92,MV,1660164303
505,ilava,48.9977,18.2353,61.66,74,0,5.19,SK,1660164305
506,fort nelson,58.8053,-122.7002,85.87,27,1,2.75,CA,1660164083
507,portobelo,9.55,-79.65,80.96,88,100,5.53,PA,1660164311
508,saldanha,-33.0117,17.9442,57.25,92,100,1.95,ZA,1660164314
509,fort saint james,54.4333,-124.25,85.23,27,0,4.0,CA,1660164316
510,ladario,-19.0047,-57.6017,78.89,43,0,9.22,BR,1660164319
511,itupiranga,-5.1347,-49.3267,97.12,44,7,2.84,BR,1660164216
512,marzuq,14.4,46.4667,80.01,61,88,5.97,YE,1660164325
513,margate,51.3813,1.3862,69.91,87,2,5.01,GB,1660164330
514,sao filipe,14.8961,-24.4956,78.58,87,64,8.1,CV,1660164332
515,aleysk,52.4926,82.7822,64.08,70,100,4.43,RU,1660164334
516,santa rosa de cabal,4.8681,-75.6214,78.42,65,40,5.75,CO,1660164336
517,zernograd,46.8452,40.3083,80.83,41,2,8.68,RU,1660164339
518,agadez,19.75,10.25,96.26,18,57,5.1,NE,1660164343
519,dunedin,-45.8742,170.5036,40.8,83,98,0.67,NZ,1660164345
520,ellisras,-23.6649,27.7443,58.98,41,0,3.76,ZA,1660164348
521,alekseyevskoye,55.3071,50.1135,64.99,91,85,6.2,RU,1660164350
522,conakry,9.538,-13.6773,77.07,100,75,6.91,GN,1660164352
523,barcelona,41.3888,2.159,87.13,65,20,10.36,ES,1660164128
524,tyazhinskiy,56.116,88.524,57.49,85,0,1.72,RU,1660164357
525,kloulklubed,7.0419,134.2556,82.74,73,23,5.23,PW,1660164359
526,charleston,32.7766,-79.9309,92.26,71,0,12.66,US,1660164321
527,port hardy,50.6996,-127.4199,64.11,80,99,6.2,CA,1660164312
528,hanzhong,33.0728,107.0303,75.88,77,29,1.16,CN,1660164366
529,port hawkesbury,45.6169,-61.3485,65.97,95,100,5.99,CA,1660164368
530,at-bashi,41.1702,75.8106,55.47,63,69,2.13,KG,1660164371
531,severnyy-kospashskiy,59.0925,57.8008,61.61,99,100,4.27,RU,1660164373
532,pombas,17.1503,-25.0201,78.58,83,75,13.53,CV,1660164376
533,florianopolis,-27.6146,-48.5012,57.42,94,100,20.71,BR,1660164378
534,nema,57.5067,50.5011,57.58,81,94,4.9,RU,1660164380
535,berbera,10.4396,45.0143,90.97,39,95,21.83,SO,1660164383
536,tahta,26.7693,31.5021,89.35,25,0,14.97,EG,1660164385
537,mirpur sakro,24.5474,67.6277,83.1,84,100,7.76,PK,1660164387
538,surt,31.2089,16.5887,81.54,65,0,10.89,LY,1660164390
539,manta,-0.95,-80.7333,80.38,69,75,6.91,EC,1660164095
540,leirvik,59.7798,5.5005,61.86,87,58,8.25,NO,1660164394
541,santa isabel,-23.3156,-46.2214,62.31,58,6,18.61,BR,1660164396
542,stonewall,50.1344,-97.3268,74.71,39,52,10.83,CA,1660164399
543,manokwari,-0.8667,134.0833,77.38,77,87,4.09,ID,1660164401
544,mineral wells,32.8085,-98.1128,96.19,52,0,0.0,US,1660164110
545,copacabana,6.3463,-75.5089,86.34,35,20,20.71,CO,1660164406
546,mayo,38.8876,-76.5119,93.07,75,100,3.44,US,1660164192
